編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPOTMLSKRHIFFEH86CB,河底段,23.98,都市：住
RPPTMLSKRHIFFEH96CB,河底段,23.98,都市：住
RPQTMLSKRHIFFEH07CB,河底段,23.98,都市：住
RPSTMLSKRHIFFEH27CB,河底段,24.05,都市：住
RPUTMLSKRHIFFEH47CB,河底段,23.98,都市：住
RPVTMLSKRHIFFEH57CB,河底段,23.98,都市：住
RPWTMLSKRHIFFEH67CB,河底段,23.98,都市：住
RPOUMLSKRHIFFEH96CB,河底段,23.98,都市：住
RPPUMLSKRHIFFEH07CB,河底段,23.98,都市：住
RPQUMLSKRHIFFEH17CB,河底段,23.98,都市：住
RPRUMLSKRHIFFEH27CB,河底段,23.98,都市：住
RPSUMLSKRHIFFEH37CB,河底段,23.98,都市：住
RPTUMLSKRHIFFEH47CB,河底段,24.34,都市：住
RPUUMLSKRHIFFEH57CB,河底段,24.27,都市：住
RPVUMLSKRHIFFEH67CB,河底段,24.34,都市：住
RPWUMLSKRHIFFEH77CB,河底段,24.34,都市：住
RPXUMLSKRHIFFEH87CB,河底段,24.34,都市：住
RPOVMLSKRHIFFEH07CB,河底段,24.34,都市：住
RPPVMLSKRHIFFEH17CB,河底段,30.52,都市：住
RPQVMLSKRHIFFEH27CB,河底段,30.30,都市：住
RPRVMLSKRHIFFEH37CB,河底段,30.37,都市：住
RPSVMLSKRHIFFEH47CB,河底段,30.37,都市：住
RPTVMLSKRHIFFEH57CB,河底段,30.30,都市：住
RPUVMLSKRHIFFEH67CB,河底段,30.30,都市：住
RPVVMLSKRHIFFEH77CB,河底段,30.37,都市：住
RPWVMLSKRHIFFEH87CB,河底段,30.30,都市：住
RPXVMLSKRHIFFEH97CB,河底段,24.34,都市：住
RPOWMLSKRHIFFEH17CB,河底段,24.27,都市：住
RPPWMLSKRHIFFEH27CB,河底段,24.27,都市：住
RPQWMLSKRHIFFEH37CB,河底段,24.27,都市：住
RPRWMLSKRHIFFEH47CB,河底段,24.27,都市：住
RPSWMLSKRHIFFEH57CB,河底段,30.73,都市：住
RPTWMLSKRHIFFEH67CB,河底段,30.73,都市：住
RPUWMLSKRHIFFEH77CB,河底段,30.30,都市：住
RPVWMLSKRHIFFEH87CB,河底段,30.30,都市：住
RPWWMLSKRHIFFEH97CB,河底段,30.30,都市：住
RPXWMLSKRHIFFEH08CB,河底段,30.37,都市：住
RPONNLSKRHIFFEH98CB,河底段,30.88,都市：住
RPPNNLSKRHIFFEH09CB,河底段,30.81,都市：住
RPQNNLSKRHIFFEH56CB,河底段,30.81,都市：住
RPRNNLSKRHIFFEH66CB,河底段,30.81,都市：住
RPSNNLSKRHIFFEH76CB,河底段,30.81,都市：住
RPTNNLSKRHIFFEH86CB,河底段,30.81,都市：住
RPUNNLSKRHIFFEH96CB,河底段,30.88,都市：住
RPVNNLSKRHIFFEH07CB,河底段,31.17,都市：住
RPWNNLSKRHIFFEH17CB,河底段,31.03,都市：住
RPXNNLSKRHIFFEH27CB,河底段,31.32,都市：住
RPOONLSKRHIFFEH09CB,河底段,31.17,都市：住
RPPONLSKRHIFFEH56CB,河底段,31.24,都市：住
RPQONLSKRHIFFEH66CB,河底段,31.24,都市：住
RPRONLSKRHIFFEH76CB,河底段,31.17,都市：住
RPSONLSKRHIFFEH86CB,河底段,31.17,都市：住
RPUPNLSKRHIFFEH17CB,河底段,24.34,都市：住
RPPQMLQLRHIFFBH88CB,榮民段,19.68,都市：住
RPQQMLQLRHIFFBH98CB,榮民段,19.68,都市：住
RPSQMLQLRHIFFBH56CB,榮民段,21.14,都市：住
RPTQMLQLRHIFFBH66CB,榮民段,21.14,都市：住
RPUQMLQLRHIFFBH76CB,榮民段,19.68,都市：住
RPWQMLQLRHIFFBH96CB,榮民段,54.75,都市：住
RPORMLQLRHIFFBH88CB,榮民段,19.68,都市：住
RPRRMLQLRHIFFBH56CB,榮民段,14.55,都市：住
RPPTMLRLRHIFFBH66CB,榮民段,14.62,都市：住
